COMPANY;MES;ANO;VALOR;DATA_EMISSAO;NOTA
af9972d08f663015ee7bf3de49d059b620cf934abb9702ea047c6cd6c81a7c34;12;2022;4639,455;31/12/22;15154
0bdc3470aab335b08a24ae8f4c1a382e307a5a049a27c751dcc0cb79beb29787;12;2022;15011,4675;03/01/23;6062
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;12;2022;56841,5775;31/12/22;233620
5df97ac7ee51d36d3e66f389976e3b1da0118406d43dca53880b47986b356162;12;2022;27642,0675;06/01/23;31549
a7bde2da1d51644fbc982d6f668b7fdd9f316f2b2ac3492a9a0c2e93d73b147f;12;2022;143518,515;31/12/22;37339
35b76ed72c17895dde8d51b1b7fd502c907d6b5c20f1d81057533a90f165ac43;12;2022;1243,83;05/01/23;137003
4aaaf1595bf1bc2b9953d64da5d804fcab0a6d18940d808c007be69c7626deed;12;2022;134710,83;04/01/23;35517
fd381d894fc086bfddb39831b03e5d7429c271b67da827edfa28a3fdd94f2ae9;12;2022;37717,4775;02/01/23;46788
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;12;2022;433427,0475;05/01/23;655859
7ae353f62c16f0ef9ad0b65bb6aa031fa27fbbc32d317a4adc137fbc691cf87e;12;2022;941522,505;03/01/23;55443
39d1fe73580694c2eb5e6dd52c036a869d0168838c4cd8677893804d682e24dd;12;2022;10531,365;02/01/23;8056
4009febb800765b661fef7eee44e0f755062da1b7551bcec91eb4a422517945f;12;2022;4106,2275;02/01/23;8017
edd1089cd0dfdc89dc520b3f2699b03392a0e8ce06e99ef2988c7dbe81436f6e;12;2022;78841,785;02/01/23;45907
eab10c13caa04595d0bd18b33ca786aee1650e4639ad4df72924f6156d7a91ae;12;2022;241366,1475;31/12/22;37799
ecce772718b1632237b4c4845f1ccc1ad8ea62f81e94664a079eb3d771bdf9ba;12;2022;77922,3225;04/01/23;20644
612d1877cdf71dd21dfdb905878355e3d3975a6e79fefbdc0221b8a6a1d14cd1;12;2022;148278,075;04/01/23;14744
3f0efb1fad24f56f3f2b9ef9466a97bcc275937b444d7253690cc98ba0bb7a72;12;2022;55504,11;05/01/23;87014
3f0efb1fad24f56f3f2b9ef9466a97bcc275937b444d7253690cc98ba0bb7a72;12;2022;55504,11;05/01/23;87013
612d1877cdf71dd21dfdb905878355e3d3975a6e79fefbdc0221b8a6a1d14cd1;12;2022;148278,075;04/01/23;14743
701945ede728d4dd706cf687f3410fd6b7271b7380fef0152d36be10d076e803;12;2022;24861,1875;06/01/23;39909
fb95c521b2b2e80ccccf13db5a76b342b015a439c8141efdf19592962b8a2f84;12;2022;29857,62;03/01/23;329
99114b23bc955eeb692d1235690ce161950433524a5904fd45c061d443264894;12;2022;15563,2125;04/01/23;22191
2c92c75475931af9f18d26afafc7122da433432ffa334531cb88f40f3dd875da;9;2021;317728,3725;05/10/21;28209
7db6becc21dc8fd7912d1caa7edb8f2ada9fa794c3e9ba4f5a36b2e605df2151;9;2021;12715,395;04/10/21;39289
40683820fbf9ffb61fb3aa409771647298d723e9a05404bc3b6a27139d7a0ee9;9;2021;258882,24;30/09/21;7582
568494e204be7c505a1e6d18fc2bd5d498a9ad89ba439cdafda3b3ed391def31;9;2021;40897,305;04/10/21;7558
85e739750a2ded64af5cff240ad9cfed7be57d190027e9b942ed5fb5dc1d4f0a;9;2021;52938,39;05/10/21;29948
38792e8e0e74216a6ba4dba81df2b8394aceb63ed7d43d8c17f5388b500d6923;9;2021;345045,9375;30/09/21;3384
0ab6396c04f71b461d43bb48b3a7cacffcc09252aacb1bd519cd1f2ba5ba6cbe;9;2021;2002536;29/09/21;185147
3a80a0add00aa05156487dc5bceb0f1647bb80425a4f03bf77193f110a98766f;9;2021;23849,5875;04/10/21;134744
2481eaa64d814136e4a01de8913359d2417f2ae4e4fbddec5ccbff00a9173dfa;9;2021;60909,7725;04/10/21;32111
701945ede728d4dd706cf687f3410fd6b7271b7380fef0152d36be10d076e803;9;2021;38772,915;06/10/21;20626
a918523961b65a5c1b939176a5108eba08834a7e4e9924d4e6fe6793fbdc3f6b;9;2021;5615,73;04/10/21;15297
02b86ffdcb29acfa21d048e795c652ca778fe05422b6c90a95e3ad2f1020d933;5;2022;127614,4725;31/05/22;28256
6a46153f1a68a656a96d970de7935258802f22f837a767752c22a7d8d023f2d8;5;2022;10299,75;31/05/22;26344
5a00f68837f506cea0835772f7dfbd6bcd7de607b6fb580bb4932cc2aa37f793;5;2022;412009,3425;02/06/22;2676
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;5;2022;3257,8725;31/05/22;359921
4968c3e79bc52f5078d32673035d7e34f7af7cc21aaf7c85fe3ad649608b659a;5;2022;20879,805;03/06/22;37620
b4b11c57c7ec0324ee2acd456592f8bbe254eb5d11521c76666a71a80e2c98e0;5;2022;48765,675;01/06/22;40128
a5ebefe1d23473e7971876a30c50fa2246bd1b22e9237da5d069a2990a39b245;5;2022;518340,165;02/06/22;5751
c36ca8cef2aaa896eda0383a1a1af7df8b084b24e56c1e8c5c386d356ff3689d;5;2022;49133,1225;01/06/22;91543
a467d2cb1c184c0a871aeef33455a61daa855233fd4a2b102a6b5acbebae4d5a;5;2022;65358,7725;03/06/22;38834
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;5;2022;45476,565;02/06/22;330053
cbcc61b6ae9e0146d085c552b1ad80e82716279ce0b975d55fa883667d0ce7a8;5;2022;314142,8775;01/06/22;5355
43df7b0fa6398254398f33e6a90df697687ade401dbd8329d879f07469268a98;12;2022;16757,6625;04/01/23;45993
9f92166005c86077f9cb6c11e7027631f5b2fd35235724a19346554a19298155;12;2022;124249,1925;05/01/23;32052
7e0e496542d3d1478dbaad4d68d0d2b893fdaa543a46ceaa2f2ad7d90ab2bf4c;12;2022;16318,9425;02/01/23;45433
b4eae7581de491c99ac91098b2a7d1374582feaf84df00667d3e4189de13fa0a;12;2022;123863,4675;04/01/23;26283
b4eae7581de491c99ac91098b2a7d1374582feaf84df00667d3e4189de13fa0a;12;2022;123863,4675;04/01/23;26282
b4eae7581de491c99ac91098b2a7d1374582feaf84df00667d3e4189de13fa0a;12;2022;123863,4675;04/01/23;26281
daf287c1a089a45168d2d09c081c2ec78d27a96828e509ccd61958ea9e4fa876;12;2022;87538,6275;02/01/23;45373
21627aaa6c69151d30ee733b54f604d0904aecd9eedea1e01f8e03c8f761d431;12;2022;38538,0375;02/01/23;45373
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;12;2022;23541,765;05/01/23;659914
9982344b22000dcfc97cdc33c3c0039d286be0a47ffbbac10a49778b73a0d071;12;2022;51819,435;04/01/23;47000
a918523961b65a5c1b939176a5108eba08834a7e4e9924d4e6fe6793fbdc3f6b;12;2022;3846,0375;31/12/22;33755
6fee5b3f64ac1ac4e6e189ad578067437335a10f43c692754dcd752bda273cb2;12;2022;31507,5825;02/01/23;45461
b7e0915805d9cfda3287eec418086c58877c5b28f9b5bc297a2766755bdb26ca;12;2022;883377,09;04/01/23;41998
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;12;2022;97021,62;31/12/22;234965
612d1877cdf71dd21dfdb905878355e3d3975a6e79fefbdc0221b8a6a1d14cd1;12;2022;148278,0675;04/01/23;14745
6e75e41386adae166aa3a3c374e883e355591a2f1830438569b3610c70f7a968;12;2022;39432,81;02/01/23;26555
99114b23bc955eeb692d1235690ce161950433524a5904fd45c061d443264894;12;2022;15563,2125;04/01/23;22190
cd132417c152f85602ab871148411f353a2cb4a4b38ad159a999a55bec4ddc3b;12;2022;278708,07;31/12/22;46364
99114b23bc955eeb692d1235690ce161950433524a5904fd45c061d443264894;12;2022;15563,2125;04/01/23;22189
74ddb4d74ce7a0f1e9cf1e5ccb980c3c972d7c615be0ec1ad220345b3be4c623;12;2022;131456,61;04/01/23;10405
88d31b93730ed52eb740e5007487a2e9ca48f071d0071eaefaf42e123cb932db;12;2022;128737,6725;04/01/23;45472
6026e21b5c87fcf23942e02b8ec677022ff32e60ba1568f9c1f3eb11e514869a;12;2022;101533,77;02/01/23;12797
e08334fc83e0a68caff92b234101093144ea6af3c86edb14e5e0bb74bc2ca194;9;2021;33155,985;04/10/21;24751
0ab6396c04f71b461d43bb48b3a7cacffcc09252aacb1bd519cd1f2ba5ba6cbe;9;2021;7317551,9175;05/10/21;186662
7afa0f8b13d416bad28fbf008ef89ceef78bb68bd19bca7814c400c0d3698848;9;2021;474566,31;04/10/21;33203
a482a0e428652dab263c14aca8dbc95c9a263e1b11b195f90efbc39d92827016;9;2021;245709,9225;06/10/21;18641
21627aaa6c69151d30ee733b54f604d0904aecd9eedea1e01f8e03c8f761d431;9;2021;60764,1825;01/10/21;27188
b323ecbccb09fb95e36ce0dec2da4699548bdfcdfcff6cc1fa678bf5db3112fb;9;2021;28901,715;04/10/21;29196
3a80a0add00aa05156487dc5bceb0f1647bb80425a4f03bf77193f110a98766f;9;2021;34141,2;04/10/21;134060
845d183f8f7f260efc1b1e7209c257dca861e2794f36dd92e81cd2e56c18ac39;9;2021;647470,8375;01/10/21;27186
da234e28d18b9cff96e5e5330bdde529bcbe2c4a131dc9efbd6d062a9bba5fa7;9;2021;458733,8625;01/10/21;13360
edd1089cd0dfdc89dc520b3f2699b03392a0e8ce06e99ef2988c7dbe81436f6e;9;2021;133362,2925;01/10/21;27528
1623bf6bd74a8eacec21ddcea2e72a267eedea656bdf48fc0cfab80fa38004e4;5;2022;3824,34;02/06/22;9044
1a87e80bd8a7cc465bb011fad11ae51991bf0bd23102c4992c5156c78cf57ccb;5;2022;1677224,1;02/06/22;39063
6804ebaffa50ed076556c65f8b1a3184ff16eca1588f6b2428c9242f1f13252a;5;2022;216508,8375;02/06/22;38361
615c418ee45134270af9566b7eb4274cb44b1248acff1e8446d7370ab9425481;5;2022;228673,5075;03/06/22;37416
d620520646600741aaa64d9367e794899bf87aeb551937a94fbbbe27db1cd449;5;2022;600617,895;01/06/22;24544
4f3127408ba23b9ad93d27baa364e51c116045a811ac96d75769dcd8f6b8d8c6;5;2022;2843226,8025;02/06/22;166675
3d39e570b623e785da6a4c1cbf6afcf8bedb68e4bbf1167b8b5a90a6192c7b57;5;2022;55438,14;01/06/22;39929
963925eedc550388fd69dbb2e1809113ae9ae3325ea8ddb9c8ef70b9a62267e9;5;2022;154099,92;31/05/22;37372
4f3127408ba23b9ad93d27baa364e51c116045a811ac96d75769dcd8f6b8d8c6;5;2022;468329,3025;01/06/22;165459
a3a8e7c4aae18f94595e1063a890f1067373ec9588d892ea1948fb943e1ea041;5;2022;369045,6825;31/05/22;38310
51d4d1034ab628e0e403aa8c0be09afce03d6d5d65042d2e0aeec6b3e146ddec;5;2022;15804,2625;31/05/22;37335
cb8798d47958a9b3b559044ea3a321c464895ab9656e802a542bd93eb172c794;12;2022;3505,275;05/01/23;45358
1a87e80bd8a7cc465bb011fad11ae51991bf0bd23102c4992c5156c78cf57ccb;12;2022;1161761,4825;05/01/23;48001
a482a0e428652dab263c14aca8dbc95c9a263e1b11b195f90efbc39d92827016;12;2022;165773,1375;04/01/23;36866
2a39109408dc2aa4d5ec3846984baf7e8c3e53aacc6fa259e082ceaceec57a0c;12;2022;224225,04;02/01/23;5457
bea410d04f41874bdd9a20431b1ac7f0596f1521ea27ae828f75fe13d157b417;12;2022;110848,77;05/01/23;46187
02b86ffdcb29acfa21d048e795c652ca778fe05422b6c90a95e3ad2f1020d933;12;2022;87922,095;30/12/22;37166
2592599e27ab4a9507c2e3a1196e4ee2f9f510167b17c52ae704d236b8904daf;12;2022;150031,3125;02/01/23;10468
e97c19287cf4f1a566446a72325dc8d51907d537cf1961f3ace747c82da38ade;12;2022;217275,3;02/01/23;45663
0625e809aa0ba52848b030fe5353752d3816004601bd0be260371f25cc455b1e;12;2022;61995,615;06/01/23;4175
4aeda8377389acfbc604d5fa78cb4d17dcd5320213a1d60c8b3f51f6673d8505;12;2022;178633,3575;02/01/23;45630
0fa33f5fe1e69dbbf1f5ae7d4271c23d4cebd76b66da282db168cde82a0a68a7;12;2022;45648,765;02/01/23;47353
6ea26cdf9f5a385f9a534276cd3e7e96032492b753d4a7252e704584bc3244a8;12;2022;35298,825;02/01/23;6161
0c8dc5cabccd367552341f7699add336791dafca08e8334dd7245d054cd4355b;12;2022;41008,4175;02/01/23;45373
3f0efb1fad24f56f3f2b9ef9466a97bcc275937b444d7253690cc98ba0bb7a72;12;2022;4231,0425;05/01/23;88550
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;12;2022;5095865,6475;31/12/22;232031
50bdd24c92af81413731444c4985ace3032a2b4b34b389cb4c0d9fbd8deecb84;12;2022;11871,24;02/01/23;49652
020f4437c773d4dba3bf6bf2a4ebe3d40b5946b6f0f19fae1279b84f9d68c8de;12;2022;40074,0525;02/01/23;45416
b6409e70236b03ce755885381b81e2556a0ee341b58c5f52e808e92d2dd2bbba;12;2022;216404,3475;31/12/22;24794
b72e8d7309bfa5f284bede746688946396f3c82d453ddad09dfe92b97e73824d;12;2022;79595,085;03/01/23;342
b72e8d7309bfa5f284bede746688946396f3c82d453ddad09dfe92b97e73824d;12;2022;79595,085;03/01/23;343
b72e8d7309bfa5f284bede746688946396f3c82d453ddad09dfe92b97e73824d;12;2022;79595,085;03/01/23;344
503a048720b15d4775b4c03a71b87624494193657500d478417b4f3058c2005b;12;2022;25471,785;06/01/23;38670
2eb589ea2a9b682d8089ea02ae89e83abb50d6bf5915fda02da481a707f9fdee;9;2021;187611,3075;01/10/21;27188
eab10c13caa04595d0bd18b33ca786aee1650e4639ad4df72924f6156d7a91ae;9;2021;326590,98;30/09/21;19424
6fee5b3f64ac1ac4e6e189ad578067437335a10f43c692754dcd752bda273cb2;9;2021;43960,5675;01/10/21;27244
fcc0ed74056343fac863f959ebeeedab3fd4a07405b0145931a8106b412355b0;9;2021;193741,155;01/10/21;28066
02b86ffdcb29acfa21d048e795c652ca778fe05422b6c90a95e3ad2f1020d933;9;2021;138626,1825;01/10/21;18986
6f3dbd28708af1ddbfbe650c741aed5b9924a26a492ae1f7a515ff0490f49bf8;9;2021;76495,71;30/09/21;20034
82506e17462cb23051987529a7a3a412bba138e63bd31c0634dc047114da8e8b;9;2021;39779,22;04/10/21;70791
2418473f0123dfe994ad32065830f2f2b47806638d03dc96ee0ed4b0008bb9ed;9;2021;167795,5875;01/10/21;27370
d620520646600741aaa64d9367e794899bf87aeb551937a94fbbbe27db1cd449;9;2021;81258,8775;04/10/21;15267
d4600a68a18eb94eb7becb7598a1d3f6f36eada58881fc6eb8249ad82186f047;9;2021;142925,355;30/09/21;28097
732b9ab1a0914c5cc3e1c105d33328a31c36242be6af1ee0ce099f5f75b92ca7;9;2021;178408,4625;30/09/21;28099
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;5;2022;42539,8875;31/05/22;361141
b903a20d204cc69d0875dfe63452afaec57ef0debda583e3406c6f7a0146dc14;5;2022;34276,5375;03/06/22;38385
6e63340d51a92f6f6688f3ffec18a3df14f0976232b975ece415669674b2baaa;5;2022;11715,555;01/06/22;17828
0f96e946bf2ea26ddbcda3cc19aa52fecbe9d08c518d6649289e2c95b47f4c52;5;2022;2657,2125;03/06/22;37619
0ab6396c04f71b461d43bb48b3a7cacffcc09252aacb1bd519cd1f2ba5ba6cbe;5;2022;193227,765;03/06/22;221712
7a9d80e4e2dfd3b504299cfc251823bab434efd6a81ff0d67b7fb805a9c71aff;5;2022;3571622,46;31/05/22;36228
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;5;2022;10304,8575;31/05/22;353843
dbc0289b7764004ee9fecfb8101ca963bb227f06b45ee5d493b41da2eab885b4;5;2022;26688,795;01/06/22;32944
ed469c39a56f062b09e2d930ca0bd68820bf1348f3a202584f0c241675d7261a;5;2022;97571,4525;01/06/22;37512
732b9ab1a0914c5cc3e1c105d33328a31c36242be6af1ee0ce099f5f75b92ca7;5;2022;170062,9725;31/05/22;37370
6e54ba0504e870c69594c2889f3f76c6f81520fed24c433ca862455ececa4750;5;2022;17049,8775;31/05/22;37354
c738b8801ff6ef293c2e53f07c90d9b5e856c928b90fa42cbd92daed72471946;12;2022;220572,2625;02/01/23;45620
615c418ee45134270af9566b7eb4274cb44b1248acff1e8446d7370ab9425481;12;2022;206144,16;03/01/23;46354
a8d11a09f77a6220f32a346234e8736f8a7bb6141a8f1cf07f8b6fdb31030425;12;2022;281795,055;02/01/23;45749
e19f4ac89e3b7361d1d5a8b1826c41c283adb926818cfeeed3e9138ce72531cd;12;2022;77694,8625;02/01/23;36418
234de8b8aa11c8250a51609eab0f2b15513cb1ab6d192d68fbea320d9ddff45d;12;2022;62098,4775;02/01/23;10393
adff7f33d1a24b2bf8eb59749dbc1281ab9277476f508a8edfc360599f83b9e5;12;2022;7624,7175;04/01/23;45585
2c84739a7a4fd0e758c8791745241b4106858e96ff4e14617373ee0b27f43e0d;12;2022;31170,525;30/12/22;35355
a98133f5318f13c43c799ed82a6f90db3ec58ae04957165399eb61d2394c6462;12;2022;36880,71;05/01/23;45942
04e2efb50d949b55b419f86fd5aa38c6ab1ad239c0a45b999497d03a4a2b2dfb;12;2022;103064,6625;02/01/23;40933
a6f19f04c004ac29a20c904e1306f5fa7829c683b608c11d749c90ed9f236419;12;2022;710323,4175;02/01/23;45766
0f074171fb28ccc58f8761a2dce884108d92c1db5023767bae698f2b307a1791;12;2022;144,825;02/01/23;45475
37956109bf722b8417155c01783625e441550c09e0fc1d91dd6bf983453ace35;12;2022;187716,195;02/01/23;45731
6a46153f1a68a656a96d970de7935258802f22f837a767752c22a7d8d023f2d8;12;2022;7201,0575;31/12/22;35297
ed469c39a56f062b09e2d930ca0bd68820bf1348f3a202584f0c241675d7261a;12;2022;27715,9425;03/01/23;311
3dcb7ffbc2a750b828bf36a89aaf970bf009d5ade1073bfef7bceef2ecf46b82;12;2022;93858,8175;05/01/23;45874
1d4f844fde4a1cd392d8a9f0e8d951eab23640d2ebc8e53bd9d4fe7e31345ae2;12;2022;140002,545;02/01/23;45347
d446baaa624ef831ac08a15737b46cbf343e06d7c8c18d93773eecf427b8fb2d;12;2022;36311,6475;03/01/23;25971
b470b5aee95229627587e41113f76eac907c0d9c982027468eeff519880af337;12;2022;7192,56;02/01/23;23099
4b9b4b7c573540c47759e0285cc643a4e8b626864373aa075f077990ccde7cd8;12;2022;251002,83;05/01/23;13974
2ac35a25673eaa7771f283c04ed8d5488c09e67e3912bd4672a0989775cfcf62;12;2022;67228,635;03/01/23;340
2ac35a25673eaa7771f283c04ed8d5488c09e67e3912bd4672a0989775cfcf62;12;2022;67228,635;03/01/23;341
2ac35a25673eaa7771f283c04ed8d5488c09e67e3912bd4672a0989775cfcf62;12;2022;67228,6275;03/01/23;342
06f8949a562ed73c3dc89e637148a5c3c5095cb037accaef1364521c962ffedb;12;2022;10764,45;04/01/23;45924
21dd71c0d751e9e224d45699b6b1088a12fd25905bbfe66dee87274a08bc2a40;9;2021;26669,07;06/10/21;20547
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;9;2021;6025,185;05/10/21;290451
2dc699dff82c5e83df79c190ce2df315dad356af45994d7e77d973312a096155;9;2021;400123,9125;30/09/21;28166
dbc0289b7764004ee9fecfb8101ca963bb227f06b45ee5d493b41da2eab885b4;9;2021;28984,5;01/10/21;23698
68029c24fe42facb13764924eb9eb2788d997ff1c916640d65f94f4536aa2ea4;9;2021;76012,7325;30/09/21;28072
a3a8e7c4aae18f94595e1063a890f1067373ec9588d892ea1948fb943e1ea041;9;2021;390498,6075;30/09/21;29036
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;9;2021;62070,0225;04/10/21;491772
ef808b6ad3c2e31fdf3da46626f836bb043edc47fa8ee44b9787af75103a1638;9;2021;1163104,0125;01/10/21;27559
10211c51e0abcf515c64a8aaeab418cc2064a17b27f812c7292b0fb67335acb3;9;2021;193144,7025;04/10/21;3446
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;9;2021;472361,985;04/10/21;491773
1e6c2674c2fd0a385df86d5b8dce5210ef6d81029511e9924d3ce4ba7255f570;5;2022;112624,845;31/05/22;37352
719be77d544c78248ed775aa5d8bb1151a6183ff35015d5a123deb4e849dc5c7;5;2022;24864,63;01/06/22;38481
45ac39e1a39ddd2bed9be802bc751e79d126ca2d5603e4e127853b9935630450;5;2022;41476,605;01/06/22;40633
7db6becc21dc8fd7912d1caa7edb8f2ada9fa794c3e9ba4f5a36b2e605df2151;5;2022;12139,935;01/06/22;48556
86bb5ba0b4dcb6cdb3fa4735d0768c6876cdb5750fda5fefbdccf9ed9e91119f;5;2022;24493,725;02/06/22;169799
3a80a0add00aa05156487dc5bceb0f1647bb80425a4f03bf77193f110a98766f;5;2022;42135,165;02/06/22;152880
0ab6396c04f71b461d43bb48b3a7cacffcc09252aacb1bd519cd1f2ba5ba6cbe;5;2022;6191941,725;03/06/22;224264
6f3dbd28708af1ddbfbe650c741aed5b9924a26a492ae1f7a515ff0490f49bf8;5;2022;85836,45;31/05/22;29335
dda28030d2742c7f1c012ef02d149a8a89763a9811a8404b648bd02a23737ccd;5;2022;3098,415;03/06/22;37676
7ae353f62c16f0ef9ad0b65bb6aa031fa27fbbc32d317a4adc137fbc691cf87e;5;2022;1289200,2075;02/06/22;45375
86bb5ba0b4dcb6cdb3fa4735d0768c6876cdb5750fda5fefbdccf9ed9e91119f;5;2022;10586,385;02/06/22;169784
99114b23bc955eeb692d1235690ce161950433524a5904fd45c061d443264894;9;2021;11147,2125;13/10/21;3521
8ee9dce4510479f9e153df273e778e86ee30b54a2fcd4e5f9473ecfc4bed2dd2;11;2021;482000,07;06/12/21;190171
4d8d418aafc8fd15dfaa5ec03b55d9ab5d262c457f9f47d595f32e674fe93f1d;11;2021;45140,925;01/12/21;275
8ee9dce4510479f9e153df273e778e86ee30b54a2fcd4e5f9473ecfc4bed2dd2;11;2021;389345,91;06/12/21;189271
6a46153f1a68a656a96d970de7935258802f22f837a767752c22a7d8d023f2d8;11;2021;11082,075;30/11/21;18811
0f96e946bf2ea26ddbcda3cc19aa52fecbe9d08c518d6649289e2c95b47f4c52;11;2021;2857,695;30/11/21;30535
35b76ed72c17895dde8d51b1b7fd502c907d6b5c20f1d81057533a90f165ac43;11;2021;270,75;07/12/21;89906
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;11;2021;18427,515;30/11/21;262163
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;12;2022;24301,0875;05/01/23;657408
4520aa1a004ba952de7ade3e3dad44cf0d66659ed34d8f30dd5c444bf780d7d6;12;2022;152548,59;31/12/22;30717
1ddc9c1f9429172df2e790df8a1060e2134216ec2a48539c00ad5ba7241e13ce;12;2022;377575,1475;31/12/22;29483
ed469c39a56f062b09e2d930ca0bd68820bf1348f3a202584f0c241675d7261a;12;2022;27715,95;03/01/23;313
a467d2cb1c184c0a871aeef33455a61daa855233fd4a2b102a6b5acbebae4d5a;12;2022;43541,16;04/01/23;47907
1a9aafb5a9940468d66fbd92f3afe5736ac9d0ba178b6c1ad7bfedba9900c313;12;2022;127287,585;02/01/23;37234
3f0efb1fad24f56f3f2b9ef9466a97bcc275937b444d7253690cc98ba0bb7a72;12;2022;42865,95;05/01/23;89701
35b76ed72c17895dde8d51b1b7fd502c907d6b5c20f1d81057533a90f165ac43;12;2022;4447,68;05/01/23;135651
df87b5390dd86fda1736d40e849af12da1ecee378d5dc6285d5bb249664ba18d;12;2022;30976,7475;02/01/23;46282
6295a46430cce8569ee49ff019182898f8bb4a71aa954670091bf4b057796187;12;2022;33251,2425;02/01/23;12876
35b76ed72c17895dde8d51b1b7fd502c907d6b5c20f1d81057533a90f165ac43;12;2022;188,0175;05/01/23;138355
b4eae7581de491c99ac91098b2a7d1374582feaf84df00667d3e4189de13fa0a;9;2021;48193,4625;06/10/21;5682
0dd25a9acdbefa7af129a692af0ab2b06fdcaa48a9d43228d347c2f25f94657f;9;2021;42431,865;06/10/21;6126
b4eae7581de491c99ac91098b2a7d1374582feaf84df00667d3e4189de13fa0a;9;2021;48193,4625;06/10/21;5681
0dd25a9acdbefa7af129a692af0ab2b06fdcaa48a9d43228d347c2f25f94657f;9;2021;42431,8725;06/10/21;6127
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;9;2021;189728,61;30/09/21;229531
3d39e570b623e785da6a4c1cbf6afcf8bedb68e4bbf1167b8b5a90a6192c7b57;9;2021;62412,8625;04/10/21;30929
0dd25a9acdbefa7af129a692af0ab2b06fdcaa48a9d43228d347c2f25f94657f;9;2021;42431,865;06/10/21;6125
b4eae7581de491c99ac91098b2a7d1374582feaf84df00667d3e4189de13fa0a;9;2021;48193,47;06/10/21;5683
f9cfe62241b0a57a1a97429fd7b5239a51a504eee98af5cb145aeb6fabe446d9;9;2021;144590,4675;04/10/21;76723
8945ccff89f9a7e70b6cf653b0245b9f1576dd6712dda62651bb4d87e35ed6bc;9;2021;104977,74;30/09/21;28066
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;9;2021;134525,985;30/09/21;165284
f3ccb4c601296c5eb68b82ea48b440ee8dfa35fd6bc169657d4a6a8fba3c3fff;5;2022;195689,1675;02/06/22;37760
73cb82deece859f8d354d6b03f0c08a8244662a9d094ec5b747d9df8cae255d1;5;2022;545309,205;01/06/22;9537
45ac39e1a39ddd2bed9be802bc751e79d126ca2d5603e4e127853b9935630450;5;2022;41476,6125;01/06/22;40160
568494e204be7c505a1e6d18fc2bd5d498a9ad89ba439cdafda3b3ed391def31;5;2022;57691,7625;01/06/22;16834
0b4bfb7277f2d169e7c3b6fd22656e818ac6e1c4ccc8d35dff2ede68fe155425;5;2022;156476,2125;01/06/22;37414
2481eaa64d814136e4a01de8913359d2417f2ae4e4fbddec5ccbff00a9173dfa;5;2022;58234,5075;02/06/22;50649
1691f36c91ffea1129900da7ea18abbe8b97204f6084723aac3657d9a735d658;5;2022;4619,115;01/06/22;36671
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;5;2022;126444,2925;31/05/22;350209
cb1f53e634bb83b35b3299fb6a00d6e15fb71b742496dedda49ee6e267e7b810;5;2022;392591,8875;01/06/22;41822
d4600a68a18eb94eb7becb7598a1d3f6f36eada58881fc6eb8249ad82186f047;5;2022;143279,295;31/05/22;37380
a4c402e0a0e3dfceceac541b7b20e3ce5ca48b81036825c611df810e4b184516;5;2022;579446,0175;02/06/22;14779
82506e17462cb23051987529a7a3a412bba138e63bd31c0634dc047114da8e8b;10;2022;20601,6375;01/11/22;86396
10211c51e0abcf515c64a8aaeab418cc2064a17b27f812c7292b0fb67335acb3;10;2022;303341,3175;01/11/22;19011
43261d5727c06339359c5f0aace80318821cac1141a039987b63b6a1a64bdd36;10;2022;554827,425;31/10/22;165897
06f8949a562ed73c3dc89e637148a5c3c5095cb037accaef1364521c962ffedb;10;2022;21818,4675;03/11/22;43140
a3a8e7c4aae18f94595e1063a890f1067373ec9588d892ea1948fb943e1ea041;10;2022;217044,0075;31/10/22;44606
3a80a0add00aa05156487dc5bceb0f1647bb80425a4f03bf77193f110a98766f;10;2022;15385,6425;03/11/22;165175
22d9d5cffc8a719720bdb1842a4a625e22539fb14e09b719c49bda55a9c4bbd7;10;2022;47026,2;03/11/22;43007
